sampleID,HGNC_symbol,Control,Mutant,Log2FC,pvalue,"","",""
sample1,PTGES3L,,,0.53275445683331,0.00093989603585056,"","",""
sample1,PEBP1,,,-0.425923546682279,0.000779632774401363,"","",""
sample1,NPY1R,,,-1.78869160059128,0.000865109303722075,"","",""
sample1,ZBTB2,,,-0.700949768100819,0.000988378595470097,"","",""
sample1,TMEM199,,,0.48026760175557,0.000903825365487108,"","",""
sample1,GADD45B,,,-1.29687256122272,0.000910851636981161,"","",""
sample1,PPP1R3D,,,0.639758450006161,0.000974834532619366,"","",""
sample1,PPP1R26,,,0.715298322803718,0.000935091144322252,"","",""
sample1,MINDY1,,,0.602836483228135,0.000853812121898428,"","",""
sample1,PFN2,,,-0.606822581902614,0.000820664046478481,"","",""
sample1,FAM200C,,,0.586562550669143,0.000907984680364119,"","",""
sample1,SEMA3D,,,1.73950945669124,0.000945217558180648,"","",""
sample1,ELF1,,,-0.707477329928563,0.000929902900781485,"","",""
sample1,GLMP,,,0.389129435994123,0.000926834273702739,"","",""
sample1,SNAI1,,,-1.42739307794678,0.000992837447867093,"","",""
sample1,PAQR4,,,0.641065810905143,0.000923110823170265,"","",""
sample1,STAR,,,0.582917122113999,0.00106837365061728,"","",""
sample1,TET1,,,1.44888562548381,0.00102144642891519,"","",""
sample1,SEC22B,,,0.437866450197219,0.00091073767221208,"","",""
sample1,PDK4,,,-1.97572197879188,0.000868976233306841,"","",""
sample1,MADD,,,0.503882543623942,0.000917374383440287,"","",""
sample1,DNAJC18,,,0.472484201969955,0.000968356056806978,"","",""
sample1,CPSF2,,,0.421225169317267,0.000939674124703118,"","",""
sample1,ORMDL3,,,0.61072694347559,0.000892600415936746,"","",""
sample1,EHD3,,,0.838472922844622,0.000921228189372862,"","",""
sample1,SCO2,,,0.670802624615498,0.00113806896422802,"","",""
sample1,LRRC4,,,1.00409753270192,0.00114030077009577,"","",""
sample1,MAST3,,,0.776174838475625,0.00107590117085044,"","",""
sample1,PROX1,,,0.882568175438399,0.000980988542528226,"","",""
sample1,COMMD4,,,0.391839653376527,0.000979508313925318,"","",""
sample1,KCTD21,,,0.730406875445192,0.00117978900298457,"","",""
sample1,CHPF,,,0.38794076289898,0.000942091747586131,"","",""
sample1,EVA1C,,,-0.962213288840326,0.00117794695124625,"","",""
sample1,ZNF704,,,0.941220461974138,0.00105620286354483,"","",""
sample1,SLC6A8,,,0.390551949145039,0.000940196432772325,"","",""
sample1,EXD2,,,0.632575112588374,0.00121906364223432,"","",""
sample1,DGKG,,,1.25465779231628,0.00118136817021028,"","",""
sample1,ZNF32,,,0.480687290975037,0.00104746978184481,"","",""
sample1,FGD1,,,0.618730125073728,0.00119906927463043,"","",""
sample1,CSRNP1,,,-1.65579614000584,0.00106833626344764,"","",""
sample1,NIPA1,,,0.510901755251353,0.00104540621497328,"","",""
sample1,TRIM68,,,0.669801678170728,0.00107417272697045,"","",""
sample1,PLOD2,,,-0.969530925880184,0.00108963160093853,"","",""
sample1,PPP1R3C,,,-1.01692470954497,0.00100325724131061,"","",""
sample1,SGSH,,,0.571720190497605,0.00127425711201785,"","",""
sample1,EIF4E2,,,0.307293576878694,0.0010484723657976,"","",""
sample1,STARD4,,,-0.941254746918171,0.00132495617837413,"","",""
sample1,RREB1,,,0.532528020689746,0.00108669687140515,"","",""
sample1,INTS7,,,-0.564404109851593,0.00132292161124199,"","",""
sample1,TRIM62,,,0.695632349171117,0.00132979354261659,"","",""
sample1,U2AF1,,,-0.531696694805058,0.00129417803338599,"","",""
sample1,RAPGEFL1,,,1.83073199994405,0.000484245406677661,"","",""
sample1,SLC37A4,,,-0.718738480658146,0.00110996177254618,"","",""
sample1,BCOR,,,0.601467547312746,0.00122490980974109,"","",""
sample1,RAB7A,,,0.257884030086764,0.0010833469411832,"","",""
sample1,PREP,,,0.518808451535786,0.00123630389258786,"","",""
sample1,GSR,,,0.515838758958621,0.00126059690936255,"","",""
sample1,TNFAIP8L1,,,-1.13244038191159,0.00140294111411334,"","",""
